$GPGGA,093727.00,3037.91442,N,10401.54468,E,4,12,0.53,484.7,M,-29.8,M,1.0,0666*40
$GPGGA,093957.00,3037.92897,N,10401.55410,E,4,12,0.56,484.8,M,-29.8,M,1.0,0666*4A
$GPGGA,094408.00,3037.94210,N,10401.56280,E,4,12,0.56,485.0,M,-29.8,M,1.0,0666*4C
$GPGGA,094834.00,3037.95892,N,10401.57352,E,4,12,0.53,485.0,M,-29.8,M,1.0,0666*44
$GPGGA,095215.00,3037.97503,N,10401.58362,E,4,12,0.56,485.0,M,-29.8,M,1.0,0666*42
$GPGGA,095552.00,3037.99026,N,10401.59583,E,4,12,0.57,485.0,M,-29.8,M,1.0,0666*43
$GPGGA,095924.00,3038.00559,N,10401.61328,E,4,12,0.55,485.0,M,-29.8,M,1.0,0666*42
$GPGGA,100509.00,3038.01570,N,10401.62959,E,5,12,0.57,484.9,M,-29.8,M,1.0,0666*42
$GPGGA,024750.00,3038.18746,N,10401.63256,E,4,12,0.48,486.2,M,-29.8,M,1.0,0666*47
$GPGGA,025135.00,3038.17172,N,10401.64963,E,4,12,0.50,486.0,M,-29.8,M,1.0,0666*4C
$GPGGA,025345.00,3038.15629,N,10401.66653,E,4,12,0.60,485.8,M,-29.8,M,1.0,0666*44
$GPGGA,025645.00,3038.13973,N,10401.68372,E,4,12,0.56,485.5,M,-29.8,M,1.0,0666*47
$GPGGA,030053.00,3038.12446,N,10401.70034,E,4,12,0.51,485.3,M,-29.8,M,1.0,0666*41
$GPGGA,030344.00,3038.10885,N,10401.71732,E,4,12,0.48,485.1,M,-29.8,M,1.0,0666*4F
$GPGGA,030614.00,3038.10116,N,10401.73272,E,4,12,0.59,484.9,M,-29.8,M,1.0,0666*46
$GPGGA,031148.00,3038.07888,N,10401.74420,E,4,12,0.48,484.9,M,-29.8,M,1.0,0666*47
$GPGGA,031507.00,3038.06341,N,10401.76213,E,4,12,0.59,484.8,M,-29.8,M,1.0,0666*42
$GPGGA,031911.00,3038.04858,N,10401.78010,E,5,12,0.48,485.1,M,-29.8,M,1.0,0666*4E
$GPGGA,032243.00,3038.03523,N,10401.79588,E,5,12,0.54,485.8,M,-29.8,M,1.0,0666*46
$GPGGA,032546.00,3038.01803,N,10401.81513,E,4,12,0.56,484.8,M,-29.8,M,1.0,0666*4E
$GPGGA,032825.00,3038.00400,N,10401.83165,E,4,12,0.49,485.3,M,-29.8,M,1.0,0666*4B
$GPGGA,033050.00,3037.98905,N,10401.84929,E,4,12,0.49,485.1,M,-29.8,M,1.0,0666*43
$GPGGA,033403.00,3037.97389,N,10401.86714,E,4,12,0.48,485.2,M,-29.8,M,1.0,0666*40
$GPGGA,034424.00,3038.16605,N,10401.84649,E,4,12,0.56,485.3,M,-29.8,M,1.0,0666*40
$GPGGA,034639.00,3038.15716,N,10401.83264,E,4,12,0.59,485.2,M,-29.8,M,1.0,0666*4C
$GPGGA,034831.00,3038.14531,N,10401.81672,E,4,12,0.64,485.2,M,-29.8,M,1.0,0666*43
$GPGGA,035114.00,3038.13382,N,10401.80055,E,4,12,0.54,485.3,M,-29.8,M,1.0,0666*45
$GPGGA,035345.00,3038.12278,N,10401.78380,E,4,12,0.61,485.4,M,-29.8,M,1.0,0666*4B
